GP,Ortg,usg,ORB_per,DRB_per,AST_per,TO_per,FT_per,twoP_per,TPM,TP_per,stl_per,ftr,porpag,bpm,gbpm,blk,pts,height_cm,Height_Impact,REB_per,FT_efficiency
30,112.6,12.3,3.8,16.4,5.7,24.6,0.917,0.489,32,0.516,1.1,33.6,0.723157,-1.97135,-2.88625,0.625,5.5938,203.2,-400.57831999999996,20.2,30.811200000000003
31,99.3,25.8,9.6,15.7,17.1,21.0,0.603,0.542,0,0.0,1.6,42.0,1.7768,-1.35827,-0.433609,0.8065,12.4194,203.2,-276.000464,25.299999999999997,25.326
17,110.1,13.1,7.4,16.4,6.8,14.6,0.714,0.529,0,0.0,1.6,40.0,0.599383,-0.881006,-0.623783,0.2353,2.7059,203.2,-179.0204192,23.799999999999997,28.56
30,110.1,17.1,8.2,15.2,27.1,25.8,0.655,0.526,13,0.419,2.1,43.7,1.57615,4.26804,3.13283,0.3667,5.8333,193.04,823.9024416,23.4,28.623500000000003
30,106.2,15.4,0.5,9.0,11.1,19.2,0.84,0.581,65,0.387,1.9,12.6,1.23719,1.73079,1.41492,0.1,8.4,193.04,334.1117016,9.5,10.584
13,46.6,10.0,4.5,4.5,7.5,0.0,0.5,0.0,0,0.0,2.5,50.0,-0.302423,-7.01554,-9.8217,0.0,0.0769,177.8,-1247.363012,9.0,25.0
19,81.7,16.6,8.0,18.5,5.4,18.5,0.625,0.364,0,0.0,0.6,34.3,-0.582246,-8.02642,-7.56042,0.2105,3.3158,200.66,-1610.5814372,26.5,21.4375
31,95.8,18.6,2.0,7.0,20.7,24.0,0.772,0.398,26,0.333,2.2,32.4,0.547845,-2.18536,-2.02808,0.0968,6.4516,180.34,-394.10782240000003,9.0,25.0128
33,105.6,13.6,1.3,7.1,13.7,15.8,0.727,0.5,20,0.294,1.2,22.3,0.588642,-0.507702,-0.598216,0.1818,4.9697,187.96,-95.42766792,8.4,16.2121
20,110.2,21.7,7.9,10.3,4.2,13.4,0.8,0.471,17,0.37,0.0,15.9,0.882976,1.62578,3.72515,0.3,3.75,205.74,334.4879772,18.200000000000003,12.72
22,90.0,12.5,4.4,6.9,7.2,16.1,0.5,0.0,6,0.316,2.0,18.2,-0.138615,-1.61475,-2.97967,0.0435,1.1304,193.04,-311.71133999999995,11.3,9.1
33,93.3,12.6,3.8,7.0,4.3,23.4,0.625,0.519,15,0.333,1.1,16.2,-0.364192,-3.75691,-4.9799,0.2121,3.3636,198.12,-744.3190092,10.8,10.125
12,14.1,12.5,5.8,11.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.42674,-16.5919,-19.1759,0.0,0.0,195.58,-3245.043802,17.3,0.0
28,96.7,19.3,6.0,14.8,3.5,7.5,0.647,0.426,14,0.233,1.6,44.7,0.371268,-2.97075,-3.02316,0.2143,4.3214,200.66,-596.110695,20.8,28.920900000000003
38,98.0,21.0,6.1,13.5,9.9,19.9,0.721,0.427,3,0.375,1.2,50.0,0.99985,-1.36768,-1.96713,0.7368,9.4474,198.12,-270.96476160000003,19.6,36.05
29,96.4,26.1,2.3,9.9,10.5,15.3,0.749,0.421,48,0.281,0.7,57.6,1.13059,-6.81465,-4.81492,0.2069,13.3448,177.8,-1211.64477,12.2,43.1424
21,117.4,12.2,5.4,14.6,6.8,15.1,0.5,0.789,1,0.143,0.5,15.4,0.454874,0.255276,0.661709,0.1429,1.6667,203.2,51.8720832,20.0,7.7
34,103.5,14.2,2.0,12.3,26.7,30.9,0.833,0.492,34,0.382,3.3,32.0,0.614259,0.0700306,-1.00253,0.1714,6.0571,180.34,12.629318404,14.3,26.656
8,41.1,23.8,4.5,8.3,5.9,17.7,0.25,0.125,0,0.0,0.0,100.0,-0.514666,-18.1143,-16.1968,0.125,0.5,190.5,-3450.77415,12.8,25.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.737651,-3.62515,-8.55946,0.0,0.0,182.88,-662.967432,0.0,0.0
19,87.5,26.7,3.8,8.1,16.3,19.5,0.828,0.34,32,0.314,2.2,18.7,0.745778,-4.30314,-2.87231,0.0526,8.2105,190.5,-819.74817,11.899999999999999,15.4836
27,85.5,13.5,10.0,17.2,4.1,26.2,0.462,0.48,0,0.0,0.4,52.0,-0.189152,-7.27009,-4.96426,0.2222,1.1111,203.2,-1477.2822879999999,27.2,24.024
5,57.1,26.9,15.0,14.3,0.0,26.6,0.0,0.5,0,0.0,0.0,100.0,-0.131198,-24.6528,-16.9645,0.0,0.4,200.66,-4946.830848,29.3,0.0
25,90.4,19.6,0.8,9.5,20.0,28.7,0.745,0.293,29,0.397,2.0,35.9,0.316096,-3.15853,-2.80021,0.0,6.24,180.34,-569.6093002,10.3,26.7455
33,96.2,24.6,2.2,14.0,26.5,18.0,0.771,0.399,33,0.32,1.1,42.0,2.2572,0.493592,0.886826,0.2727,13.2121,190.5,94.029276,16.2,32.382
18,107.6,20.9,3.2,8.9,26.5,23.8,0.833,0.379,17,0.459,1.3,18.2,1.22244,1.8761,3.28868,0.1111,4.6111,195.58,366.92763800000006,12.100000000000001,15.160599999999999
26,89.7,16.6,4.5,9.3,8.6,18.8,0.675,0.395,17,0.274,2.5,40.0,-0.0959794,-0.0871275,-0.204939,0.25,4.5714,187.96,-16.3764849,13.8,27.0
13,117.4,24.5,35.2,5.7,0.0,12.6,0.667,0.0,1,0.333,0.0,150.0,0.203075,-6.39578,-3.58226,0.0,0.6,193.04,-1234.6413712,40.900000000000006,100.05000000000001
31,83.8,10.6,1.3,6.8,17.9,33.4,0.667,0.433,7,0.292,1.1,25.0,-0.963798,-6.19643,-6.65889,0.0323,2.8065,180.34,-1117.4641862,8.1,16.675
31,72.8,11.3,1.4,7.7,15.3,24.4,0.455,0.111,14,0.241,2.4,14.5,-0.950175,-1.797,-3.94786,0.0323,1.6452,185.42000000000002,-333.19974,9.1,6.5975
22,100.6,16.8,7.7,11.9,1.3,14.0,0.489,0.531,0,0.0,1.2,58.0,0.43576,-4.45775,-3.41764,0.3182,4.9545,203.2,-905.8147999999999,19.6,28.362
30,90.8,17.9,6.9,13.0,4.0,17.9,0.567,0.5,12,0.25,1.7,22.7,-0.0137813,-3.12548,-4.01859,0.4062,4.8125,198.12,-619.2200976,19.9,12.870899999999999
31,106.0,20.4,7.1,11.9,11.0,11.6,0.629,0.472,32,0.333,1.6,30.8,2.415,3.58452,3.99513,0.0968,10.7742,195.58,701.0604216,19.0,19.3732
19,104.5,16.4,9.9,12.4,2.5,12.7,0.625,0.5,0,0.0,0.7,40.0,0.182536,-2.78699,-4.52663,0.2632,1.3158,208.28,-580.4742772,22.3,25.0
28,85.9,13.5,3.5,10.4,20.9,31.8,0.8,0.274,4,0.286,2.2,39.5,-0.526015,-4.63678,-4.88996,0.0714,2.5,193.04,-895.0840112,13.9,31.6
30,103.8,17.5,9.6,12.8,4.1,19.9,0.662,0.535,0,0.0,1.5,55.0,0.985218,-0.46777,-1.10914,0.4,6.1667,205.74,-96.2389998,22.4,36.410000000000004
24,65.0,24.5,0.0,13.3,28.1,40.6,0.615,0.381,3,0.231,2.6,38.2,-0.342774,-6.87078,-7.5011,0.0833,1.375,187.96,-1291.4318088,13.3,23.493000000000002
8,269.9,5.3,12.6,12.5,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.537585,2.16833,8.68157,0.0,0.375,193.04,418.5744232,25.1,0.0
25,106.3,27.9,1.9,7.0,22.1,18.8,0.894,0.46,59,0.36,1.7,32.6,2.8416,0.39202,1.8137,0.0,14.5,182.88,71.69261759999999,8.9,29.1444
2,82.1,25.8,18.8,0.0,0.0,36.6,1.0,0.0,0,0.0,9.4,200.0,0.0857331,-1.56423,6.66596,0.0,1.0,187.96,-294.0126708,18.8,200.0
7,78.8,8.8,2.4,8.3,8.8,14.6,0.0,0.0,3,0.231,0.6,0.0,-0.79254,-2.88645,-3.71308,0.0,1.2857,203.2,-586.5266399999999,10.700000000000001,0.0
32,102.9,12.8,8.0,11.0,7.2,14.6,0.667,0.538,2,0.095,1.5,21.4,0.441792,0.409716,0.650846,1.1562,3.75,210.82,86.37632712,19.0,14.2738
30,107.2,15.3,2.3,7.6,7.2,20.3,1.0,0.4,39,0.494,1.0,11.8,0.951255,-1.29821,0.406779,0.0667,5.4333,193.04,-250.6064584,9.899999999999999,11.8
27,102.1,14.1,5.2,9.5,5.7,15.1,0.625,0.389,13,0.361,0.7,29.6,0.19109,-2.69754,-2.82363,0.1852,2.3333,198.12,-534.4366248,14.7,18.5
8,112.0,15.1,0.0,14.0,0.0,0.0,0.0,0.0,1,0.333,0.0,0.0,0.0561845,-7.19603,-7.2185,0.0,0.375,195.58,-1407.3995474,14.0,0.0
26,76.7,17.1,2.9,9.2,26.4,34.2,0.625,0.391,1,0.077,2.4,51.9,-0.998099,-6.7583,-8.31309,0.0345,2.931,177.8,-1201.6257400000002,12.1,32.4375
29,111.0,12.0,2.6,8.7,6.0,18.0,0.6,0.389,33,0.434,1.1,10.6,1.02731,1.5661,0.783353,0.2069,4.1034,198.12,310.275732,11.299999999999999,6.359999999999999
29,107.6,21.7,1.9,5.4,11.3,14.4,0.785,0.392,54,0.406,1.2,30.0,2.40878,-0.458795,0.844969,0.0,11.2414,195.58,-89.73112610000001,7.300000000000001,23.55
26,113.0,12.9,8.6,9.9,0.0,4.9,0.55,0.455,0,0.0,1.9,181.8,0.151658,-8.87995,-4.4758,0.0,1.7143,193.04,-1714.1855479999997,18.5,99.99000000000001
17,83.8,16.6,1.6,3.7,2.9,10.8,1.0,0.5,5,0.25,0.0,4.5,-0.0798459,-8.24561,-7.8701,0.0,1.0588,190.5,-1570.788705,5.300000000000001,4.5
15,73.0,11.4,1.4,2.9,9.7,37.0,0.75,0.5,1,0.167,1.4,40.0,-0.445142,-5.51752,-8.42569,0.0,0.6667,187.96,-1037.0730592,4.3,30.0
31,86.0,21.2,4.3,9.4,10.6,21.3,0.755,0.356,26,0.292,1.6,30.1,0.147809,-4.84886,-4.93797,0.129,5.8065,190.5,-923.7078300000001,13.7,22.7255
9,0.0,14.6,0.0,0.0,0.0,45.0,0.0,0.0,0,0.0,0.0,33.3,-0.587228,-14.5868,-17.388,0.1111,0.0,215.9,-3149.29012,0.0,0.0
17,72.4,15.6,3.2,5.6,8.1,31.5,0.385,0.409,3,0.375,0.0,43.3,-0.630117,-10.7739,-9.46966,0.1176,1.8824,193.04,-2079.793656,8.8,16.6705
28,84.6,23.5,11.6,24.1,3.8,26.7,0.649,0.415,0,0.0,2.0,69.8,0.103773,-3.59112,-2.45012,1.3571,4.8571,205.74,-738.8370288000001,35.7,45.3002
12,86.0,8.7,0.0,18.0,9.7,0.0,0.5,0.0,0,0.0,0.0,400.0,-0.0738835,-4.52569,-7.79906,0.0,0.1667,193.04,-873.6391976,18.0,200.0
21,104.5,16.6,4.4,11.6,17.4,13.3,1.0,0.5,13,0.317,1.9,3.6,0.303405,-1.63656,0.422503,0.0,2.619,187.96,-307.60781760000003,16.0,3.6
5,210.5,12.9,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,14.7,0.0,0.302931,32.7379,22.4198,0.2,0.4,187.96,6153.4156840000005,0.0,0.0
29,83.5,25.9,1.7,9.9,22.4,24.5,0.734,0.363,36,0.279,2.0,32.0,0.63858,-4.33892,-4.69647,0.0,11.7931,182.88,-793.5016896,11.6,23.488
34,111.6,13.7,1.4,7.0,8.2,15.6,0.706,0.481,68,0.407,1.5,8.8,1.0038,0.962119,0.400553,0.0556,7.25,187.96,180.83988724,8.4,6.2128000000000005
34,94.8,15.3,8.0,10.5,4.3,27.5,0.625,0.475,28,0.373,1.7,13.9,0.384485,1.96645,-0.220581,0.1176,3.8824,203.2,399.58263999999997,18.5,8.6875
35,91.8,23.3,1.7,12.5,19.5,18.8,0.6,0.363,16,0.4,1.8,15.3,0.413506,-3.60814,-4.52391,0.0,3.6,187.96,-678.1859944,14.2,9.18
24,123.0,14.5,0.5,9.0,18.8,15.7,0.794,0.471,25,0.455,1.9,38.2,1.6414,0.412726,1.2454,0.0833,5.5833,187.96,77.57597896,9.5,30.330800000000004
14,107.3,22.9,23.2,27.9,10.7,15.7,0.632,0.433,0,0.0,1.4,55.9,1.8814,6.30095,5.05066,0.7857,5.8571,205.74,1296.357453,51.099999999999994,35.3288
6,97.0,13.2,8.6,16.8,0.0,32.4,1.0,0.5,0,0.0,2.1,50.0,-0.0265577,-6.53326,-3.31365,0.0,1.0,190.5,-1244.5860300000002,25.4,50.0
30,95.9,27.0,6.5,13.9,15.0,15.9,0.55,0.53,12,0.255,1.4,19.2,1.51069,-3.50075,-3.09756,0.5,11.7,208.28,-729.13621,20.4,10.56
28,102.9,14.0,9.8,17.7,5.3,24.2,0.481,0.63,0,0.0,0.6,57.4,0.167883,-2.59017,-4.79076,0.4286,2.5357,200.66,-519.7435122,27.5,27.609399999999997
21,57.4,24.2,1.8,7.1,20.9,44.5,0.4,0.364,6,0.25,2.2,21.7,-0.693073,-9.52668,-9.04237,0.0,1.8095,182.88,-1742.2392384,8.9,8.68
35,130.3,18.4,2.3,8.8,22.2,12.6,0.81,0.521,71,0.441,1.4,30.2,4.00711,7.9924,8.28147,0.1944,11.5,193.04,1542.8528959999999,11.100000000000001,24.462
23,101.0,11.0,6.4,12.9,4.4,24.5,0.545,0.68,7,0.35,1.2,24.4,0.067614,-5.02337,-4.21768,0.3043,2.6522,198.12,-995.2300644,19.3,13.298
29,97.5,18.8,2.5,7.3,12.2,21.0,0.75,0.456,40,0.328,1.9,16.2,0.75495,-2.63739,-2.83903,0.0667,9.1,190.5,-502.422795,9.8,12.149999999999999
29,104.9,18.7,5.5,10.6,3.2,15.4,0.786,0.5,22,0.423,1.0,23.7,0.699614,-4.52045,-3.60707,0.1379,5.3103,203.2,-918.55544,16.1,18.6282
18,80.2,16.0,1.4,9.2,15.6,22.7,0.769,0.3,6,0.273,1.3,25.0,-0.492361,-5.74393,-4.67107,0.0556,2.5556,190.5,-1094.2186649999999,10.6,19.225
33,98.9,18.1,1.0,10.3,16.4,20.3,0.774,0.36,27,0.351,2.1,47.5,1.02613,1.79226,0.702709,0.0303,6.6061,182.88,327.7685088,11.3,36.765
7,73.3,21.0,5.4,15.3,15.9,24.8,1.0,0.4,0,0.0,5.3,14.3,-0.135225,-0.452785,-0.152949,0.0,0.7143,198.12,-89.7057642,20.700000000000003,14.3
30,87.2,11.8,2.7,7.5,14.6,33.7,0.688,0.636,4,0.174,1.1,28.6,-0.322096,-2.33894,-4.21446,0.0667,2.1667,193.04,-451.5089776,10.2,19.6768
10,84.6,11.9,3.9,0.0,0.0,15.8,0.0,0.429,0,0.0,0.0,0.0,-0.176271,-12.6068,-12.2674,0.0,0.6,193.04,-2433.6166719999997,3.9,0.0
26,81.7,18.7,2.1,11.1,18.7,22.3,0.611,0.3,17,0.283,3.4,22.5,-0.273704,-3.58783,-3.62669,0.0,2.8462,175.26,-628.8030858,13.2,13.7475
30,91.4,16.3,3.7,8.1,7.2,18.2,0.44,0.408,26,0.333,0.8,19.7,0.0827202,-4.22046,-3.61236,0.0667,4.3,193.04,-814.7175984,11.8,8.668
30,90.2,21.5,7.7,11.7,5.0,26.2,0.547,0.481,5,0.5,1.9,59.6,0.336367,-1.37731,-0.856078,0.4667,4.0,200.66,-276.3710246,19.4,32.601200000000006
34,94.1,19.0,3.0,9.0,17.3,26.2,0.634,0.463,18,0.321,3.0,42.3,0.42601,0.325862,-0.406407,0.0,3.4706,175.26,57.110574119999995,12.0,26.818199999999997
22,98.2,20.2,8.5,12.5,9.7,18.0,0.574,0.478,5,0.357,2.7,56.6,0.469859,-3.66954,-2.63759,0.2273,4.9091,198.12,-727.0092648,21.0,32.4884
31,99.2,22.5,14.3,22.3,2.3,19.6,0.598,0.466,0,0.0,1.7,103.9,0.848532,0.0558068,-0.825675,0.8065,5.1613,205.74,11.481691032,36.6,62.1322
26,95.5,13.9,7.9,14.3,3.0,22.7,0.714,0.469,0,0.0,1.3,43.8,0.124356,-3.25662,-3.97397,0.0,1.5385,210.82,-686.5606283999999,22.200000000000003,31.273199999999996
10,57.2,11.6,0.0,8.8,3.2,20.1,0.5,0.143,1,0.25,0.0,18.2,-0.649263,-7.09679,-12.5872,0.1,0.6,198.12,-1406.0160348000002,8.8,9.1
29,100.4,19.4,1.0,8.6,13.0,17.4,0.78,0.372,41,0.387,1.7,42.6,1.50374,-0.0892047,0.664152,0.0,10.2414,187.96,-16.766915412,9.6,33.228
14,72.3,19.1,12.4,17.3,4.7,24.7,0.75,0.222,0,0.0,1.6,44.4,-0.147653,-8.69219,-9.95564,0.0,0.5,195.58,-1700.0185202,29.700000000000003,33.3
23,86.2,15.6,0.7,7.8,19.5,26.9,0.75,0.231,5,0.313,1.5,65.5,-0.383572,-7.60273,-5.70099,0.0,2.6087,175.26,-1332.4544598,8.5,49.125
26,107.5,27.4,9.6,17.3,9.3,14.9,0.748,0.502,2,0.154,1.9,65.1,2.69434,-1.72727,0.507532,0.6923,13.3846,200.66,-346.5939982,26.9,48.694799999999994
22,99.8,12.5,2.9,7.2,11.2,15.4,0.632,0.545,10,0.27,0.9,39.6,0.143231,-5.19979,-5.67754,0.0,2.4545,190.5,-990.5599950000001,10.1,25.0272
21,102.5,13.4,9.9,15.6,6.5,17.6,0.364,0.56,0,0.0,2.0,42.3,0.0419349,-3.29576,-3.73228,0.2857,1.5238,195.58,-644.5847408000001,25.5,15.397199999999998
32,104.8,12.8,1.0,6.1,23.6,29.9,0.773,0.308,12,0.375,0.5,48.9,0.518249,0.200951,0.524753,0.0909,1.9394,187.96,37.77074996,7.1,37.7997
31,104.7,20.0,1.7,10.1,18.1,18.7,0.771,0.435,25,0.329,2.3,51.6,1.07687,-0.0982897,-0.227087,0.0,6.871,182.88,-17.975220336,11.799999999999999,39.7836
18,84.0,17.1,9.6,21.1,1.7,21.9,0.625,0.423,1,0.25,0.0,26.7,-0.100817,-7.17083,-5.1512,0.2778,1.6667,203.2,-1457.1126559999998,30.700000000000003,16.6875
29,78.6,27.0,8.7,15.2,20.7,26.4,0.545,0.43,1,0.056,2.2,52.9,0.147577,-3.98778,-4.80229,0.1034,3.6897,193.04,-769.8010512,23.9,28.8305
31,107.4,10.9,9.1,14.0,1.9,15.1,0.404,0.61,0,0.0,0.6,88.1,0.596614,2.64488,0.409282,1.2258,3.0,208.28,550.8756064,23.1,35.5924
31,94.9,22.2,3.7,8.1,27.7,28.6,0.702,0.483,17,0.34,3.2,49.4,0.524262,-3.07074,-3.23334,0.0968,7.2903,175.26,-538.1778923999999,11.8,34.678799999999995
25,100.9,18.3,8.1,14.5,7.6,19.9,0.727,0.438,29,0.349,1.4,8.4,0.419853,-0.965897,-2.49084,0.6154,5.6923,200.66,-193.81689202,22.6,6.1068
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.653361,-9.45784,-16.0846,0.0,1.6667,172.72,-1633.5581247999999,0.0,0.0
34,114.2,15.0,11.9,15.8,4.9,12.7,0.776,0.471,3,0.188,1.8,55.8,1.41307,4.22518,1.52647,0.8235,4.6765,203.2,858.556576,27.700000000000003,43.3008
8,115.8,30.8,0.0,0.0,50.5,20.7,0.75,1.0,0,0.0,0.0,200.0,0.210875,-8.64516,5.76337,0.0,0.625,182.88,-1581.0268608000001,0.0,150.0
24,82.8,13.3,15.0,12.3,1.6,22.6,0.5,0.313,0,0.0,1.0,75.0,-0.227898,-6.37759,-7.85924,0.125,0.6667,208.28,-1328.3244452,27.3,37.5
13,112.1,12.6,10.5,7.4,7.7,19.7,0.7,0.5,0,0.0,1.3,83.3,0.318184,-0.191023,-1.65514,0.2667,2.2,203.2,-38.815873599999996,17.9,58.309999999999995
12,86.0,21.0,8.5,6.8,3.3,19.6,0.6,0.444,1,0.2,0.0,71.4,-0.0201733,-12.8742,-12.0207,0.0,1.9231,193.04,-2485.235568,15.3,42.84
1,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.152131,-23.8324,-176.493,0.0,0.0,185.42000000000002,-4419.003608,0.0,0.0
31,109.1,22.8,2.5,11.1,14.5,9.9,0.8,0.403,53,0.338,1.7,46.7,2.49934,-0.488493,1.09773,0.1562,14.4688,195.58,-95.53946094000001,13.6,37.36000000000001
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.483587,-4.18765,-10.7868,0.0,0.0,190.5,-797.7473249999999,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.326338,-9.38776,-13.8656,0.0,0.0,177.8,-1669.1437280000002,0.0,0.0
33,99.9,18.1,2.0,11.9,14.8,23.1,0.797,0.545,31,0.301,2.2,33.5,1.39157,2.96324,3.07636,0.0606,7.2727,190.5,564.49722,13.9,26.6995
32,107.6,21.1,3.5,11.2,23.7,21.9,0.766,0.469,26,0.347,2.3,70.0,2.80654,4.36118,3.95846,0.1515,10.303,182.88,797.5725984,14.7,53.620000000000005
33,94.7,27.2,7.3,14.9,7.9,13.8,0.64,0.457,0,0.0,2.1,30.2,2.58023,0.765734,2.85106,1.0909,14.8788,203.2,155.59714879999999,22.2,19.328
15,57.9,11.7,4.8,13.1,6.4,0.0,0.333,0.167,0,0.0,1.2,66.7,-0.458079,-7.50186,-8.95362,0.0,0.2667,190.5,-1429.10433,17.9,22.211100000000002
27,104.9,17.2,12.7,17.6,3.3,11.9,0.429,0.508,0,0.0,0.9,57.4,0.68679,0.757325,1.20572,0.3333,2.8519,203.2,153.88844,30.3,24.624599999999997
8,60.3,15.9,0.0,13.3,19.3,28.1,0.0,0.0,1,0.2,4.5,0.0,-0.359064,-3.68999,-2.1027,0.0,0.375,203.2,-749.8059679999999,13.3,0.0
30,80.0,22.7,3.5,6.7,9.1,22.3,0.69,0.323,12,0.293,2.5,40.8,-0.0415155,-5.10155,-5.35616,0.2,3.5,190.5,-971.8452749999999,10.2,28.151999999999997
11,100.5,12.9,5.0,0.0,0.0,35.7,0.667,1.0,0,0.0,2.3,600.0,0.01907,-0.721251,-4.34214,0.0,0.5455,182.88,-131.90238288,5.0,400.20000000000005
3,33.1,12.5,0.0,14.0,0.0,18.9,0.0,0.333,0,0.0,2.4,0.0,-1.69097,-13.0977,-12.7636,0.0,0.6667,195.58,-2561.648166,14.0,0.0
23,116.0,22.9,12.7,19.4,3.4,17.9,0.765,0.632,2,0.333,3.2,38.6,0.779375,2.96309,1.33573,0.0435,2.913,200.66,594.5736393999999,32.099999999999994,29.529
4,96.3,12.6,10.6,10.9,44.6,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0287811,-5.80664,-1.92911,0.0,0.0,182.88,-1061.9183232,21.5,0.0
10,11.2,20.9,0.0,8.4,12.1,42.8,0.0,0.0,0,0.0,9.0,0.0,-0.354236,-8.39939,-19.0606,0.0,0.0,182.88,-1536.0804432,8.4,0.0
12,56.5,8.2,0.0,8.6,6.5,26.2,0.0,0.667,0,0.0,0.0,0.0,-0.633336,-10.7799,-12.6277,0.0,0.3333,205.74,-2217.8566260000002,8.6,0.0
4,157.2,12.6,0.0,20.5,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.257343,-5.65098,9.26332,0.0,1.3333,193.04,-1090.8651791999998,20.5,0.0
33,95.9,15.5,0.8,9.0,25.7,27.7,0.784,0.387,20,0.317,0.8,40.8,0.0323241,-5.03488,-5.35328,0.0303,4.4848,175.26,-882.4130688,9.8,31.987199999999998
36,116.9,21.6,2.0,5.6,19.0,18.7,0.781,0.571,67,0.372,2.1,40.1,4.32923,5.43119,5.91739,0.0556,14.5833,193.04,1048.4369176,7.6,31.3181
4,156.2,27.8,23.0,0.0,0.0,0.0,0.833,0.5,0,0.0,0.0,300.0,0.730511,-4.03303,9.18784,0.0,1.75,203.2,-819.511696,23.0,249.89999999999998
9,86.7,11.4,1.0,11.5,10.8,27.7,1.0,0.0,5,0.278,1.1,11.1,-0.503591,-3.85297,-3.91122,0.0,2.2727,180.34,-694.8446098000001,12.5,11.1
3,0.0,0.0,0.0,30.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.424727,-9.40732,-5.97111,0.0,0.0,182.88,-1720.4106816,30.5,0.0
30,104.1,21.2,3.8,10.4,12.0,16.0,0.791,0.435,48,0.35,1.7,20.9,1.07667,-1.60757,-0.694605,0.1333,7.9333,190.5,-306.242085,14.2,16.5319
22,80.3,14.9,5.6,7.9,7.0,22.6,0.552,0.38,1,0.25,0.6,53.7,-0.641849,-6.9765,-7.26941,0.3182,2.5909,203.2,-1417.6247999999998,13.5,29.642400000000006
23,83.0,24.8,15.8,20.4,3.8,24.8,0.536,0.364,0,0.0,2.0,127.3,0.077457,-6.72511,-5.27555,0.3043,2.6957,203.2,-1366.542352,36.2,68.2328
34,80.9,14.7,7.8,12.3,6.4,29.4,0.789,0.409,15,0.263,2.2,18.8,-0.523846,-1.54307,-2.61259,0.2647,2.8235,200.66,-309.6324262,20.1,14.833200000000001
25,93.2,22.2,9.4,20.5,11.7,20.2,0.671,0.434,4,0.4,0.7,45.9,0.820833,-3.59025,-3.35631,0.36,8.84,198.12,-711.30033,29.9,30.7989
9,83.8,8.9,5.1,5.2,0.0,27.9,0.5,1.0,0,0.0,0.0,100.0,-0.130379,-9.73836,-10.6175,0.0,0.3333,185.42000000000002,-1805.6867112000002,10.3,50.0
34,77.3,12.6,0.9,4.7,11.3,32.7,0.769,0.345,6,0.222,1.5,46.4,-0.536119,-5.79827,-6.98617,0.0294,1.7059,190.5,-1104.5704349999999,5.6000000000000005,35.6816
26,122.7,14.8,2.2,9.2,6.8,5.1,0.833,0.375,15,0.366,0.7,12.2,0.635876,1.10928,0.652448,0.0769,2.1538,193.04,214.1354112,11.399999999999999,10.1626
16,25.3,10.3,0.0,9.4,13.3,15.5,0.0,0.0,0,0.0,1.6,0.0,-0.50736,-7.70748,-14.0123,0.0,0.0,175.26,-1350.8129448,9.4,0.0
25,76.6,15.5,0.2,4.2,10.3,25.3,0.604,0.351,14,0.286,1.1,36.3,-1.50091,-8.26242,-8.76772,0.0345,5.4483,177.8,-1469.0582760000002,4.4,21.925199999999997
5,77.8,8.7,3.3,20.8,4.4,17.1,0.0,0.667,0,0.0,0.0,0.0,-0.521358,-4.24653,-2.43305,0.4,0.8,200.66,-852.1087097999999,24.1,0.0
17,109.6,14.5,8.6,6.4,0.0,15.4,0.8,0.6,0,0.0,1.1,125.0,0.124587,-4.09334,-9.28871,0.0588,0.8235,195.58,-800.5754372000001,15.0,100.0
27,97.9,12.7,8.0,20.1,6.2,17.3,0.611,0.409,0,0.0,0.4,81.8,0.0744808,-3.30347,-2.5595,0.1481,1.0741,208.28,-688.0467315999999,28.1,49.9798
8,100.7,20.2,1.0,6.2,41.2,27.5,0.818,0.333,5,0.455,3.0,42.3,0.738262,-4.84967,0.411066,0.0,4.25,185.42000000000002,-899.2258114,7.2,34.6014
9,65.5,20.5,2.0,12.3,6.8,10.3,0.5,0.429,2,0.125,1.1,8.7,-0.384982,-10.5175,-10.6116,0.0,1.4444,193.04,-2030.2982,14.3,4.35
14,121.6,6.4,4.6,8.6,0.0,0.0,0.0,0.667,0,0.0,0.0,33.3,0.0605091,-7.63759,-3.61967,0.1176,0.7059,208.28,-1590.7572452000002,13.2,0.0
27,77.9,13.2,7.8,12.8,5.1,33.9,0.621,0.41,0,0.0,1.1,74.4,-0.684935,-8.40626,-9.82106,0.2222,1.8519,198.12,-1665.4482312,20.6,46.202400000000004
31,75.8,13.2,5.3,18.5,3.5,33.0,0.071,0.591,0,0.0,0.4,31.8,-0.555368,-5.66042,-8.33858,0.3548,1.7097,210.82,-1193.3297444,23.8,2.2578
